Statement,Link,Date
"Sharon, pumunta sa advance screening ng 'Batang Quiapo'; muntik na raw maiyak",https://balita.mb.com.ph/2023/02/09/sharon-pumunta-sa-advance-screening-ng-batang-quiapo-muntik-na-raw-maiyak/,"February 09,  2023"
Lotto winner: Bahagi ng premyo para sa mga flood victim sa Mindanao,https://balita.mb.com.ph/2023/02/09/lotto-winner-bahagi-ng-premyo-para-sa-mga-flood-victim-sa-mindanao/,"February 09,  2023"
"'Sinumbatan sa ₱50k?' Ogie Diaz, pumalag kay Willie Revillame",https://balita.mb.com.ph/2023/02/09/sinumbatan-sa-%e2%82%b150k-ogie-diaz-pumalag-kay-willie-revillame/,"February 09,  2023"
"Mangingisda, nakahuli ng halos kasinlaki niyang isda sa Cagayan",https://balita.mb.com.ph/2023/02/09/mangingisda-nakahuli-ng-halos-kasinlaking-isda-sa-cagayan/,"February 10,  2023"
"Broken-hearted employees sa isang hotel sa Cebu, may 5 break-up paid leaves",https://balita.mb.com.ph/2023/02/09/broken-hearted-employees-sa-isang-hotel-sa-cebu-may-5-break-up-paid-leaves/,"February 09,  2023"
"‘Missing her Meow-my!’ Video ng pusa sa puntod ng namatay na fur parent, kinaantigan",https://balita.mb.com.ph/2023/02/09/missing-her-meow-my-video-ng-pusa-sa-puntod-ng-namatay-na-fur-parent-kinaantigan/,"February 09,  2023"
"₱183.6M shabu, nadiskubre sa inabandonang kotse sa Parañaque",https://balita.mb.com.ph/2023/02/09/%e2%82%b1183-6m-shabu-nadiskubre-sa-inabandonang-kotse-sa-paranaque/,"February 09,  2023"
"Andoy Ranay, may sagot sa bashers na nagkukumpara sa 'Dirty Linen' at 'Widow's Web'",https://balita.mb.com.ph/2023/02/09/andoy-ranay-may-sagot-sa-bashers-na-nagkukumpara-sa-dirty-linen-at-widows-web/,"February 09,  2023"
"Darryl Yap, kinumusta ang 'middle finger' ni Xiao Chua",https://balita.mb.com.ph/2023/02/09/darryl-yap-kinumusta-ang-middle-finger-ni-xiao-chua/,"February 09,  2023"
"Gen. Luna, Quezon LGU employees na 5 years nang single, may triple pay sa Valentine’s Day",https://balita.mb.com.ph/2023/02/09/gen-luna-quezon-lgu-employees-na-5-years-nang-single-may-triple-pay-sa-valentines-day/,"February 09,  2023"
"'Don’t let words bring you down!' Martin Nievera, nagbigay ng moral support kay Jed Madela",https://balita.mb.com.ph/2023/02/09/dont-let-words-bring-you-down-martin-nievera-nagbigay-ng-moral-support-kay-jed-madela/,"February 09,  2023"
"Kris Aquino, inalala si P-Noy sa 63rd bday nito; yumaong kuya, 'nagparamdam'",https://balita.mb.com.ph/2023/02/09/kris-aquino-inalala-si-p-noy-sa-63rd-bday-nito-yumaong-kuya-nagparamdam/,"February 09,  2023"
"Amihan, magpapaulan sa Luzon, Western Visayas",https://balita.mb.com.ph/2023/02/09/amihan-magpapaulan-sa-luzon-western-visayas/,"February 09,  2023"
"Cristy, inispluk ang dahilan kung bakit binigyan ng condo unit, kotse ni Willie",https://balita.mb.com.ph/2023/02/08/cristy-inispluk-ang-dahilan-kung-bakit-binigyan-ng-condo-unit-kotse-ni-willie/,"February 09,  2023"
"Mag-ina, patay sa sunog sa QC",https://balita.mb.com.ph/2023/02/09/mag-ina-patay-sa-sunog-sa-qc/,"February 09,  2023"
"Willie Revillame, humingi ng dispensa kay Cristy Fermin: 'Sorry nasaktan kita!'",https://balita.mb.com.ph/2023/02/09/willie-revillame-humingi-ng-dispensa-kay-cristy-fermin-sorry-nasaktan-kita/,"February 09,  2023"
"Cryptic tweet ni Gab Valenciano, para nga ba kay Willie Revillame?",https://balita.mb.com.ph/2023/02/09/cryptic-tweet-ni-gab-valenciano-para-nga-ba-kay-willie-revillame/,"February 09,  2023"
"Darryl Yap, nag-react sa pahayag ni Xiao Chua tungkol kay 'Urduja'",https://balita.mb.com.ph/2023/02/09/darryl-yap-nag-react-sa-pahayag-ni-xiao-chua-tungkol-kay-urduja/,"February 09,  2023"
"Driver, na-stroke? Mga pasahero ng bus, nailigtas ng pulis sa Tuguegarao",https://balita.mb.com.ph/2023/02/09/driver-na-stroke-mga-pasahero-ng-bus-nailigtas-ng-pulis-sa-tuguegarao/,"February 09,  2023"
"177,860 turista ang naitala sa Boracay noong Enero; datos, nakitaan ng 222% na pagtaas",https://balita.mb.com.ph/2023/02/09/177860-turista-ang-naitala-sa-boracay-noong-enero-datos-nakitaan-ng-222-na-pagtaas/,"February 09,  2023"
"Jackpot prize ng Grand, Mega Lotto nitong Miyerkules ng gabi, naging mailap pa rin",https://balita.mb.com.ph/2023/02/08/jackpot-prize-ng-grand-mega-lotto-nitong-miyerkules-ng-gabi-naging-mailap-pa-rin/,"February 08,  2023"
"Xiao Chua, nagbigay ng saloobin tungkol sa nalalapit na megaseryeng 'Mga Lihim ni Urduja'",https://balita.mb.com.ph/2023/02/08/xiao-chua-nagbigay-ng-saloobin-tungkol-sa-nalalapit-na-megaseryeng-mga-lihim-ni-urduja/,"February 08,  2023"
"NLEX Road Warriors, sumuko sa Ginebra",https://balita.mb.com.ph/2023/02/08/nlex-road-warriors-sumuko-sa-ginebra/,"February 08,  2023"
"'Di na raw makukulong sa banyo!' Lai Austria, 'inayos' caption sa post kasama si Dingdong",https://balita.mb.com.ph/2023/02/08/di-na-raw-makukulong-sa-banyo-lai-austria-inayos-caption-sa-post-kasama-si-dingdong/,"February 09,  2023"
"Robredo, mga tagasuporta, inalala ang isang taon nang 2022 pres’l campaign kickoff",https://balita.mb.com.ph/2023/02/08/robredo-mga-tagasuporta-inalala-ang-isang-taon-nang-2022-presl-campaign-kickoff/,"February 08,  2023"
"Babae sa Cebu City, arestado dahil sa pagbebenta ng hubad na larawan ng sarili, mga kapatid online",https://balita.mb.com.ph/2023/02/08/babae-sa-cebu-city-arestado-dahil-sa-pagbebenta-ng-hubad-na-larawan-ng-sarili-mga-kapatid-online/,"February 08,  2023"
"DOH, tiniyak ang patuloy na pagbabantay ng Covid-19 variants",https://balita.mb.com.ph/2023/02/08/doh-tiniyak-ang-patuloy-na-pagbabantay-ng-covid-19-variants/,"February 08,  2023"
"Robert Bolick, balik-NorthPort na!",https://balita.mb.com.ph/2023/02/08/robert-bolick-balik-northport-na/,"February 08,  2023"
"'Gusto mo giyera, nakahanda ako!' Cristy, tinalakan si Willie matapos ang 'litanya' sa Wowowin",https://balita.mb.com.ph/2023/02/08/gusto-mo-giyera-nakahanda-ako-cristy-tinalakan-si-willie-matapos-ang-litanya-sa-wowowin/,"February 08,  2023"
"Willie, nagsiklab; may kontra-banat sa ilang showbiz personalities na may 'utang na loob' sa kaniya",https://balita.mb.com.ph/2023/02/08/willie-nagsiklab-may-kontra-banat-sa-ilang-showbiz-personalities-na-may-utang-na-loob-sa-kaniya/,"February 08,  2023"
"DAR, namahagi ng lupa sa mga magsasaka sa bansa",https://balita.mb.com.ph/2023/02/08/dar-namahagi-ng-lupa-sa-mga-magsasaka-sa-bansa/,"February 08,  2023"
"DA, naglaan ng P326-M para mapalakas ang produksyon ng sibuyas sa bansa",https://balita.mb.com.ph/2023/02/08/da-naglaan-ng-p326-m-para-mapalakas-ang-produksyon-ng-sibuyas-sa-bansa/,"February 08,  2023"
"TNT Tropang Giga, ipinalasap unang talo ng Converge",https://balita.mb.com.ph/2023/02/08/tnt-tropang-giga-ipinalasap-unang-talo-ng-converge/,"February 08,  2023"
"Marcos, lumipad na pa-Japan",https://balita.mb.com.ph/2023/02/08/marcos-lumipad-na-pa-japan/,"February 08,  2023"
"Neri sa birthday ni Chito Miranda: 'Because of you, mas masarap mangarap'",https://balita.mb.com.ph/2023/02/08/neri-sa-birthday-ni-chito-miranda-because-of-you-mas-masarap-mangarap/,"February 08,  2023"
"Toni Fowler, artista na; gaganap na best friend ni Lovi Poe sa ‘Batang Quiapo’",https://balita.mb.com.ph/2023/02/08/toni-fowler-artista-na-gaganap-na-best-friend-ni-lovi-poe-sa-batang-quiapo/,"February 08,  2023"
"47-anyos na lalaki, arestado dahil sa pag-iingat ng mga hindi lisensyadong baril, pampasabog",https://balita.mb.com.ph/2023/02/08/47-anyos-na-lalaki-arestado-dahil-sa-pag-iingat-ng-mga-hindi-lisensyadong-baril-pampasabog/,"February 08,  2023"
"Lacuna: 935 estudyante ng public schools, nabigyan ng tig-P5K ayuda",https://balita.mb.com.ph/2023/02/08/lacuna-935-estudyante-ng-public-schools-nabigyan-ng-tig-p5k-ayuda/,"February 08,  2023"
"DMW: First-time domestic helper pa-Kuwait, bawal muna",https://balita.mb.com.ph/2023/02/08/dmw-first-time-domestic-helper-pa-kuwait-bawal-muna/,"February 08,  2023"
"Death toll sa lindol sa Turkey, umakyat na sa 5,894 -- Turkish VP Oktay",https://balita.mb.com.ph/2023/02/08/death-toll-sa-lindol-sa-turkey-umakyat-na-sa-5894-turkish-vp-oktay/,"February 08,  2023"
"Angkas rider na suspek sa pagpatay sa motorista, arestado",https://balita.mb.com.ph/2023/02/08/angkas-rider-na-suspek-sa-pagpatay-sa-motorista-arestado/,"February 08,  2023"
"PRC, naka-high alert matapos ang malakas na lindol sa Turkey",https://balita.mb.com.ph/2023/02/08/prc-naka-high-alert-matapos-ang-malakas-na-lindol-sa-turkey/,"February 08,  2023"
"Turkish gov't, nagpasalamat sa pangakong tulong, search and rescue team ng Pilipinas",https://balita.mb.com.ph/2023/02/08/turkish-govt-nagpasalamat-sa-pangakong-tulong-search-and-rescue-team-ng-pilipinas/,"February 08,  2023"
"Faith Da Silva, umaming nagkagusto kay Albert Martinez",https://balita.mb.com.ph/2023/02/08/faith-da-silva-umaming-nagkagusto-kay-albert-martinez/,"February 08,  2023"
"Vergeire: 300K pang Covid-19 bivalent vaccines, idinonate sa Pilipinas",https://balita.mb.com.ph/2023/02/08/vergeire-300k-pang-covid-19-bivalent-vaccines-idinonate-sa-pilipinas/,"February 08,  2023"
"Afam, naispatang kumakain ng tira-tirang pagkain sa isang mall",https://balita.mb.com.ph/2023/02/08/afam-naispatang-kumakain-ng-tira-tirang-pagkain-sa-isang-mall/,"February 08,  2023"
"MPL Philippines Season 11, gaganapin sa Makati",https://balita.mb.com.ph/2023/02/08/mpl-philippines-season-11-gaganapin-sa-makati/,"February 08,  2023"
"Fans ni Taylor Swift, pabirong hinikayat na solusyonan ang mataas na presyo ng itlog sa US",https://balita.mb.com.ph/2023/02/08/fans-ni-taylor-swift-pabirong-hinikayat-na-solusyonan-ang-mataas-na-presyo-ng-itlog-sa-us/,"February 08,  2023"
"Isang grupo ng community pantry, tinutulungang magbenta ang mga magsasaka ng sibuyas",https://balita.mb.com.ph/2023/02/08/isang-grupo-ng-community-pantry-tinutulungang-magbenta-ang-mga-magsasaka-ng-sibuyas/,"February 08,  2023"
"Palawan, tanging probinsya na lang sa bansa na may kaso ng malaria -- DOH",https://balita.mb.com.ph/2023/02/07/palawan-tanging-probinsya-na-lang-sa-bansa-na-may-kaso-ng-malaria-doh/,"February 07,  2023"
"MMDA, nag-deploy ng 12-katao para tumulong rumesponde sa Turkey",https://balita.mb.com.ph/2023/02/07/mmda-nag-deploy-ng-12-katao-para-tumulong-rumesponde-sa-turkey/,"February 07,  2023"
"Camarines Norte, niyanig ng magnitude 5.1 na lindol",https://balita.mb.com.ph/2023/02/07/camarines-norte-niyanig-ng-magnitude-5-1-na-lindol/,"February 07,  2023"
"Pulis-Bulacan, nakasamsam ng P400K halaga ng shabu; 4 suspek, timbog",https://balita.mb.com.ph/2023/02/07/pulis-bulacan-nakasamsam-ng-p400k-halaga-ng-shabu-4-suspek-timbog/,"February 07,  2023"
"‘Love is in the air in PH!’ Manila, kinilalang ‘most loving capital city’ sa buong mundo",https://balita.mb.com.ph/2023/02/07/love-is-in-the-air-in-ph-manila-kinilalang-most-loving-capital-city-sa-buong-mundo/,"February 10,  2023"
"Taga-kumpuni, -linis sa eskwelahan na nagsauli ng ₱50K, binigyan ng parangal",https://balita.mb.com.ph/2023/02/07/taga-kumpuni-linis-sa-eskwelahan-na-nagsauli-ng-%e2%82%b150k-binigyan-ng-parangal/,"February 07,  2023"
"Las Piñas, naglunsad ng libreng x-ray sa mga residente",https://balita.mb.com.ph/2023/02/07/las-pinas-naglunsad-ng-libreng-x-ray-sa-mga-residente/,"February 07,  2023"
"Nasa 1,000 mag-aaral sa Maynila, nakatanggap ng tig-P5,000 tulong pinansyal",https://balita.mb.com.ph/2023/02/07/nasa-1000-mag-aaral-sa-maynila-nakatanggap-ng-tig-p5000-tulong-pinansyal/,"February 07,  2023"
"Lalaki, patay sa pamamaril sa Laguna",https://balita.mb.com.ph/2023/02/07/lalaki-patay-sa-pamamaril-sa-laguna/,"February 07,  2023"
"Construction worker, patay; katrabaho, sugatan matapos matabunan ng landslide sa Batangas",https://balita.mb.com.ph/2023/02/07/construction-worker-patay-katrabaho-sugatan-matapos-matabunan-ng-landslide-sa-batangas/,"February 07,  2023"
"Negosyante, patay; driver, sugatan sa pamamaril sa Batangas",https://balita.mb.com.ph/2023/02/07/negosyante-patay-driver-sugatan-sa-pamamaril-sa-batangas/,"February 07,  2023"
"‘Gulay bouquet’, tinitinda ni Community Pantry founder Patricia Non para sa mga magsasaka",https://balita.mb.com.ph/2023/02/07/gulay-bouquet-tinitinda-ni-community-pantry-founder-patricia-non-para-sa-mga-magsasaka/,"February 07,  2023"
"DOH: 80 sa 81 lalawigan sa 'Pinas, malaria-free na",https://balita.mb.com.ph/2023/02/07/doh-80-sa-81-lalawigan-sa-pinas-malaria-free-na/,"February 07,  2023"
"Bagong botanteng nagrehistro sa 2023 BSKE, higit 1.6M na; kailangan ng dagdag pondo?",https://balita.mb.com.ph/2023/02/07/bagong-botanteng-nagrehistro-sa-2023-bske-higit-1-6m-na-kailangan-ng-dagdag-pondo/,"February 07,  2023"
"'MayniLove', binuksan muli ng Manila City Government ngayong 'Love month'",https://balita.mb.com.ph/2023/02/07/maynilove-binuksan-muli-ng-manila-city-government-ngayong-love-month/,"February 07,  2023"
"Staff ng NAIA na nag-video sa isinagawang security screening ng K-pop group ENHYPEN, maaaring sibakin",https://balita.mb.com.ph/2023/02/07/staff-ng-naia-na-nag-video-sa-isinagawang-screening-ng-k-pop-group-enhypen-maaaring-sibakin/,"February 07,  2023"
"Mga Pinoy sa Turkey na apektado ng magnitude 7.8 na lindol, nananawagan ng tulong",https://balita.mb.com.ph/2023/02/07/mga-pinoy-sa-turkey-na-apektado-ng-magnitude-7-8-na-lindol-nananawagan-ng-tulong/,"February 07,  2023"
"Donnalyn Bartolome, sana mabuntis na raw ng kelot na may utak, sey ni Rendon Labador",https://balita.mb.com.ph/2023/02/07/donnalyn-bartolome-sana-mabuntis-na-raw-ng-kelot-na-may-utak-sey-ni-rendon-labador/,"February 07,  2023"
"Isinagawang screening sa K-pop group ENHYPEN sa NAIA, marami raw nilabag",https://balita.mb.com.ph/2023/02/07/isinagawang-screening-sa-k-pop-group-enhypen-sa-naia-marami-raw-nilabag/,"February 07,  2023"
"Sen. Padilla, pabor sa dagdag-benepisyo ng ex-presidents, maging presidential adviser sila",https://balita.mb.com.ph/2023/02/07/sen-padilla-pabor-sa-dagdag-benepisyo-ng-ex-presidents-maging-presidential-adviser-sila/,"February 07,  2023"
"Janella, may story time sa likod ng 'higupan scene' nila ni Joshua sa 'Darna'",https://balita.mb.com.ph/2023/02/07/janella-may-story-time-sa-likod-ng-higupan-scene-nila-ni-joshua-sa-darna/,"February 07,  2023"
"'Kahit mag stop ka, di mararamdaman absence mo!' Jed Madela, sad sa okray ng basher",https://balita.mb.com.ph/2023/02/07/kahit-mag-stop-ka-di-mararamdaman-absence-mo-jed-madela-sad-sa-okray-ng-basher/,"February 07,  2023"
"DepEd, magdaraos muli ng Palarong Pambansa",https://balita.mb.com.ph/2023/02/07/deped-magdaraos-muli-ng-palarong-pambansa/,"February 07,  2023"
"1.5 milyong Filipino freelance workers, pagkakalooban ng proteksyon",https://balita.mb.com.ph/2023/02/07/1-5-milyong-filipino-freelance-workers-pagkakalooban-ng-proteksyon/,"February 07,  2023"
"Balik-alindog ni Yen Santos, binarda ng netizens; baka raw ipagpalit 'as a friend'",https://balita.mb.com.ph/2023/02/07/balik-alindog-ni-yen-santos-binarda-ng-netizens-baka-raw-ipagpalit-as-a-friend/,"February 07,  2023"
"Carla Abellana, hindi plastik katrabaho; namura na ng isang direktor",https://balita.mb.com.ph/2023/02/07/carla-abellana-hindi-plastik-katrabaho-namura-na-ng-isang-direktor/,"February 07,  2023"
"Quezon Province Rep. Enverga, magsisilbing caretaker sa distritong iniwan ni Rep. Gatchalian",https://balita.mb.com.ph/2023/02/07/quezon-province-rep-enverga-magsisilbing-caretaker-sa-distritong-iniwan-ni-rep-gatchalian/,"February 07,  2023"
"'Nanganak ba 'to?' Netizens, nabilib sa ganda ni Jessy Mendiola kahit kapapanganak lang",https://balita.mb.com.ph/2023/02/07/nanganak-ba-to-netizens-nabilib-sa-ganda-ni-jessy-mendiola-kahit-kapapanganak-lang/,"February 07,  2023"
"Harry Roque, may hugot ngayong love month; netizens, naka-relate?",https://balita.mb.com.ph/2023/02/07/harry-roque-may-hugot-ngayong-love-month-netizens-naka-relate/,"February 07,  2023"
"Rockfall, katamtamang pagsingaw, namataan sa Bulkang Mayon",https://balita.mb.com.ph/2023/02/07/rockfall-katamtamang-pagsingaw-namataan-sa-bulkang-mayon/,"February 07,  2023"
"Panaka-nakang pag-ulan, mararanasan sa malaking bahagi ng bansa",https://balita.mb.com.ph/2023/02/07/panaka-nakang-pag-ulan-mararanasan-sa-malaking-bahagi-ng-bansa/,"February 07,  2023"
"David Licauco, 'natensyon' kay Boy Abunda; liligawan ba si Barbie Forteza kung single?",https://balita.mb.com.ph/2023/02/07/david-licauco-natensyon-kay-boy-abunda-liligawan-ba-si-barbie-forteza-kung-single/,"February 07,  2023"
"Mga nasawi sa Turkey, Syria dahil sa magnitude 7.8 na lindol, umabot na sa mahigit 3,800",https://balita.mb.com.ph/2023/02/07/mga-nasawi-sa-turkey-syria-dahil-sa-magnitude-7-8-na-lindol-umabot-na-sa-mahigit-3800/,"February 07,  2023"
Lolit sa isyu ni Pokwang at Lee O’Brian: 'Ang pangit pakinggan 'pag may masamang sinasabi ang isa...',https://balita.mb.com.ph/2023/02/07/lolit-sa-isyu-ni-pokwang-at-lee-obrian-ang-pangit-pakinggan-pag-may-masamang-sinasabi-ang-isa/,"February 07,  2023"
"Pasay City, makararanas ng 6-oras na power interruption mula Peb. 7-8",https://balita.mb.com.ph/2023/02/06/pasay-city-makararanas-ng-6-oras-na-power-interruption-mula-peb-7-8/,"February 08,  2023"
"'Titig ni Jak, titig ni David?' FiLay, game na sumalang sa 'Fast Talk with Boy Abunda'",https://balita.mb.com.ph/2023/02/07/titig-ni-jak-titig-ni-david-filay-game-na-sumalang-sa-fast-talk-with-boy-abunda/,"February 07,  2023"
"Andi Eigenmann, fitspiration ang hatid sa mga netizens: 'Keep a good mindset and lay-out your priorities'",https://balita.mb.com.ph/2023/02/07/andi-eigenmann-fitspiration-ang-hatid-sa-mga-netizens-keep-a-good-mindset-and-lay-out-your-priorities/,"February 07,  2023"
"Traffic enforcer, arestado sa isang entrapment operation",https://balita.mb.com.ph/2023/02/07/traffic-enforcer-arestado-sa-isang-entrapment-operation/,"February 07,  2023"
"'Minamadali na po 'yan!' Willie, ibinida ang construction ng Wowowin studio sa isang mall",https://balita.mb.com.ph/2023/02/07/minamadali-na-po-yan-willie-ibinida-ang-construction-ng-wowowin-studio-sa-isang-mall/,"February 07,  2023"
"77 senior officer ng AFP, pinanumpa na ni Marcos",https://balita.mb.com.ph/2023/02/07/77-senior-officer-ng-afp-pinanumpa-na-ni-marcos/,"February 07,  2023"
"2 dayuhang peke travel documents, timbog sa NAIA",https://balita.mb.com.ph/2023/02/07/2-dayuhang-peke-travel-documents-timbog-sa-naia/,"February 07,  2023"
"Ilang daan sa NCR, pansamantalang isasara sa Peb. 11 dahil sa ‘Padyak Parañaque sa Kalusugan’",https://balita.mb.com.ph/2023/02/07/ilang-daan-sa-ncr-pansamantalang-isasara-sa-peb-11-dahil-sa-padyak-paranaque-sa-kalusugan/,"February 07,  2023"
"Babae sa Cebu, na-scam ng P20,000 dahil sa paniniwalang nanalo sa game show ni Willie Revillame",https://balita.mb.com.ph/2023/02/06/babae-sa-cebu-na-scam-ng-p20000-dahil-sa-paniniwalang-nanalo-sa-game-show-ni-willie-revillame/,"February 06,  2023"
"DA, DTI pinakikilos na! Onion hoarders, posibleng ipaaresto ng mga kongresista",https://balita.mb.com.ph/2023/02/06/da-dti-pinakikilos-na-onion-hoarders-posibleng-ipaaresto-ng-mga-kongresista/,"February 06,  2023"
"‘Di pa rehistradong SIMs sa bansa, nasa 139.6M pa sa pinakahuling datos ng NTC",https://balita.mb.com.ph/2023/02/06/di-pa-rehistradong-sims-sa-bansa-nasa-139-6m-pa-sa-pinakahuling-datos-ng-ntc/,"February 08,  2023"
"Police staff sergeant, kinaantigan nang mamahagi ng pagkain para sa ilang bata sa Dapitan City",https://balita.mb.com.ph/2023/02/06/police-staff-sergeant-kinaantigan-nang-mamahagi-ng-pagkain-para-sa-ilang-bata-sa-dapitan-city/,"February 06,  2023"
"Jackpot prize ng PCSO, ‘di nasungkit ng mananaya nitong Lunes ng gabi",https://balita.mb.com.ph/2023/02/06/jackpot-prize-ng-pcso-di-nasungkit-ng-mananaya-nitong-lunes-ng-gabi/,"February 06,  2023"
16 na-rescue sa nagkaaberyang bangka sa GenSan,https://balita.mb.com.ph/2023/02/06/16-na-rescue-sa-nagkaaberyang-bangka-sa-gensan/,"February 06,  2023"
"Guro, nagpa-boodle fight sa kaniyang mga estudyante matapos ang exam",https://balita.mb.com.ph/2023/02/06/guro-nagpa-boodle-fight-sa-kaniyang-mga-estudyante-matapos-ang-exam/,"February 06,  2023"
